dauid,Emp_fulltime,Emp_notemp,stu_notstudent,stu_fulltime,person_n,hhld_size,hhld_vehicles,person_age,drivelic_NO,drivelic_YES,TPass_No,person_N_trips
35200571,163.22,118.85,314.35,64.29,515.2,1.86513547,0.438151023,43.67859084,247.06,245.56,282.05,1.781793478
35200572,237.34,84.83,391.69,0,596.64,3.455642061,1.324346405,44.2176019,185.32,391.82,517.71,1.938036337
35200573,136.11,84.58,231.31,0,311.02,3.065517241,1.122126437,48.25262041,85.25,215.15,270.7,1.943379847
35200574,145.22,0,164.94,19.72,355.77,2.061775634,0.972883048,45.00427242,66.39,289.38,222.89,2.242460016
35200575,141.41,48.25,191.22,13.38,234.52,2.496796524,1.353266073,39.77827051,29.92,204.6,148.89,3.008186935
35200576,327.07,168.54,458.18,18.58,628.93,3.23097132,1.143800628,47.94646463,143.64,470.67,566.13,2.628623217
35200577,209.23,39.83,306.79,31.37,424.17,2.441000709,0.578193052,42.73199425,66.09,358.08,341.73,3.212367683
35200578,112.22,0,112.22,0,158.31,2.813744236,0.900348667,41.39997473,17.72,140.59,94.9,3.369843977
35200579,727.65,47.69,992.33,0,1210.77,2.909999577,1.176683149,36.09084302,440.75,758.83,731.32,2.521791918
35200580,407.35,86.7,470.55,104.07,908.15,3.843815254,1.328968324,43.36922315,359.26,548.89,614.31,2.23665694
35200581,409.78,15.88,648.73,0,774.32,3.218194254,0.869927041,42.31747856,113.2,635.06,505.81,1.64206013
35200582,322.35,71.62,548.6,81.49,1224.6,1.771796087,0.427995892,55.24287931,537.08,572.68,918.96,1.842266863
35200583,252.76,14.45,273.05,0,309.41,1.802458348,1.280438075,43.91577519,22.88,286.53,184.8,2.850748198
